"","video_id","publishedAt","title","description","id","viewCount","likeCount","favoriteCount","commentCount"
"526","4xHH-uPyJi0",2022-08-11,"Saagar Enjeti: How FBI, MSNBC Created TEFLON DON","Saagar breaks down the ways in which media histrionics on MSNBC and elsewhere created the perception of Donald Trump as ...","4xHH-uPyJi0",72146,3554,0,796
"527","7mXOkN2k-zY",2022-05-23,"REVEALED: Hillary Personally Greenlit False Russiagate Accusations | Breaking Points","Krystal and Saagar make sense of the Russiagate accusations that were greenlit by Hillary Clinton as was revealed by testimony ...","7mXOkN2k-zY",161583,7442,0,1615
"528","j_w8E0Qd84A",2022-05-31,"Krystal Ball: Colombian Trump STUNS Establishment in Latest SHOCK Election","Krystal delivers her perspective on the Colombian election that saw their political establishment get destroyed by a Trump-like ...","j_w8E0Qd84A",80400,2774,0,639
"529","V0VPyINmRiw",2022-08-04,"Krystal Ball: Dem Elites FLEE Biden Exposing his GREATEST Weakness","Krystal looks at the Democratic elites distancing themselves from Biden exposing his electability weakness that makes him ...","V0VPyINmRiw",66396,2689,0,650
"530","V6bphRer-aA",2022-03-21,"Fauci RETURNS, Says MASK MANDATES Could Come Back | Breaking Points with Krystal and Saagar","Krystal and Saagar respond to the comments made by Dr. Anthony Fauci in his return to cable news where he suggested mask ...","V6bphRer-aA",88347,2621,0,1009
"531","Ec2YPnSF4X8",2022-07-26,"Saagar Enjeti: Alzheimers, Depression Research FALLS APART Exposing Medical Industry","Saagar gives a detailed explanation of how the scientific consensus in the medical industry about depression and Alzheimers fell ...","Ec2YPnSF4X8",132635,7593,0,1335
"532","CY30oDRzfwU",2022-08-09,"Saagar Enjeti: Media FREAKS That GOP REFUSES To Talk To Them","Saagar breaks down the reasons why the GOP has stopped talking to the media and why they freaked out in response to being ...","CY30oDRzfwU",109564,4380,0,498
"533","os1EC_D4pHg",2021-12-12,"INVESTIGATION: Was &#39;White Nationalist&#39; DC Rally Staged? | Breaking Points with Krystal and Saagar","Krystal and Saagar examine whether the DC rally by a white nationalist group was a real event or if it was staged by feds to boost ...","os1EC_D4pHg",127402,5929,0,1479
"534","SNySyU8URow",2022-08-16,"Trump Lawyers UNDER INVESTIGATION For Breaching Sensitive Election Info | Breaking Points","Krystal and Saagar dive into the investigation of Trump's lawyers for breaching sensitive election data in their efforts to overturn ...","SNySyU8URow",34177,1087,0,314
"535","UQuvEmDBnGk",2022-07-18,"Covid Policy REVEALS Why Our Institutions Are Crumbling | Breaking Points with Krystal and Saagar","Krystal and Saagar have James Li explain how the covid policy by the US during the pandemic has revealed why our institutions ...","UQuvEmDBnGk",117323,5979,0,854
"536","RmObn3o5ap4",2022-05-25,"Saagar Enjeti: World Economic Forum&#39;s DANGEROUS WAR On Free Speech","Saagar takes viewers through the agenda of the 2022 World Economic Forum held in Davos that made speech restriction and ...","RmObn3o5ap4",81788,5063,0,718
"537","A2nacVL3i2w",2022-05-17,"Saagar Enjeti: Dems Solar SCAM Lets China Off Hook, Makes Us Weaker","Saagar dives into the state of the solar industry that is entirely outsourced to China and pressuring Democrats to fight tariffs ...","A2nacVL3i2w",80623,4154,0,1201
"538","5UwcxjYxbpw",2022-05-26,"REVEALED: Law Enforcement STOOD BY As Uvalde Shooter Shot Kids | Breaking Points","Krystal and Saagar cover the timeline of the Uvalde shooting and the law enforcement mistakes that enabled the gunman to enter ...","5UwcxjYxbpw",261923,12622,0,5236
"539","ontmyQAH03k",2022-08-19,"ANALYSIS: Why the FBI Raided Mar-a-Lago | Breaking Points &amp; The Intercept","The Intercept's Ken Klippenstein interviews Newsweek journalist William Arkin about why Trump's Mar-a-Lago residence was ...","ontmyQAH03k",58114,2109,0,996
"540","X9CslM-1vRQ",2022-08-16,"Giuliani TARGET Of GA Election Fraud Investigation | Breaking Points with Krystal and Saagar","Krystal and Saagar analyze the Georgia election fraud investigation targeting former Trump lawyer Rudy Guiliani and other ...","X9CslM-1vRQ",30379,970,0,177
"541","HCMox4dLz9s",2022-05-02,"Krystal Ball: How Clinton SCAMMED a Generation and SOLD Their Futures","Krystal looks back on the false bill of goods sold to students by Bill Clinton and the neoliberal establishment who saddled entire ...","HCMox4dLz9s",152302,7505,0,1628
"542","R4huWxkp_EM",2022-08-15,"UNPRECEDENTED Filmmaker Explains Jan 6, Georgia Subpoenas | Breaking Points with Krystal and Saagar","Krystal and Saagar are joined by documentary filmmaker Alex Holder to discuss his film Unprecedented about the behind the ...","R4huWxkp_EM",41900,1502,0,644
"543","MoY6Luiq5mM",2022-05-10,"Biden&#39;s DESPERATE Plan To Blame Shift On Inflation | Breaking Points with Krystal and Saagar","Krystal and Saagar review the speech planned by President Biden on Tuesday to address inflation and criticize the GOP for the ...","MoY6Luiq5mM",127282,4302,0,1418
"544","D4isy25KE2E",2022-05-17,"Pentagon CONSPIRES To Hide UFO Info Ahead Of Hearing | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the historic UFO hearings coming to Congress for the first time in half a century that have caused behind ...","D4isy25KE2E",138056,6159,0,1260
"545","Xe7jlGnUD6Q",2022-07-11,"Saagar Enjeti: Media FINALLY Admits Biden&#39;s Age A HUGE Problem","Saagar tracks the current media discussion of Biden's age being a problem after the campaign to stifle meaningful conversations ...","Xe7jlGnUD6Q",128682,5846,0,879
"546","3vN-is2cicY",2022-06-28,"How Pentagon Used MIND CONTROL Experiments on Troops and LIED About it | Breaking Points","Krystal and Saagar talk to Puck News journalist Tara Palmeri about how the Pentagon used mind control experiments on young ...","3vN-is2cicY",87329,4010,0,690
